Date,Open,High,Low,Close,Adj Close,Volume
2017-02-14,33.36750030517578,33.772499084472656,33.3125,33.755001068115234,31.910728454589844,132904800
2017-02-15,33.880001068115234,34.067501068115234,33.654998779296875,33.877498626708984,32.02653121948242,142492400
2017-02-16,33.91749954223633,33.974998474121094,33.709999084472656,33.837501525878906,31.988718032836914,90338400
2017-02-17,33.775001525878906,33.95750045776367,33.775001525878906,33.93000030517578,32.0761604309082,88792800
2017-02-21,34.057498931884766,34.1875,33.994998931884766,34.17499923706055,32.30777359008789,98028800
2017-02-22,34.10749816894531,34.279998779296875,34.02750015258789,34.27750015258789,32.40467071533203,83347600
2017-02-23,34.345001220703125,34.369998931884766,34.07500076293945,34.13249969482422,32.267601013183594,83152800
2017-02-24,33.977500915527344,34.165000915527344,33.81999969482422,34.165000915527344,32.29832458496094,87106400
2017-02-27,34.28499984741211,34.36000061035156,34.06999969482422,34.23249816894531,32.36212921142578,81029600
2017-02-28,34.27000045776367,34.36000061035156,34.17499923706055,34.247501373291016,32.37630844116211,93931600
2017-03-01,34.47249984741211,35.037498474121094,34.400001525878906,34.9474983215332,33.03807067871094,145658400
2017-03-02,35.0,35.06999969482422,34.689998626708984,34.7400016784668,32.84191131591797,104844000
2017-03-03,34.69499969482422,34.95750045776367,34.647499084472656,34.94499969482422,33.03570556640625,84432400
2017-03-06,34.842498779296875,34.942501068115234,34.650001525878906,34.834999084472656,32.93171691894531,87000000
2017-03-07,34.76499938964844,34.994998931884766,34.6974983215332,34.880001068115234,32.9742546081543,69785200
2017-03-08,34.73749923706055,34.95000076293945,34.70500183105469,34.75,32.851356506347656,74828800
2017-03-09,34.685001373291016,34.6974983215332,34.26250076293945,34.66999816894531,32.775726318359375,88623600
2017-03-10,34.8125,34.84000015258789,34.65999984741211,34.78499984741211,32.88444137573242,78451200
2017-03-13,34.712501525878906,34.85749816894531,34.70500183105469,34.79999923706055,32.898624420166016,69686800
2017-03-14,34.82500076293945,34.912498474121094,34.709999084472656,34.747501373291016,32.8489875793457,61236400
2017-03-15,34.852500915527344,35.1875,34.75749969482422,35.1150016784668,33.1964225769043,102767200
2017-03-16,35.18000030517578,35.255001068115234,35.064998626708984,35.17250061035156,33.250770568847656,76928000
2017-03-17,35.25,35.25,34.97249984741211,34.997501373291016,33.08533477783203,175540000
2017-03-20,35.099998474121094,35.375,35.057498931884766,35.3650016784668,33.43275833129883,86168000
2017-03-21,35.52750015258789,35.70000076293945,34.932498931884766,34.959999084472656,33.049888610839844,158119600
2017-03-22,34.962501525878906,35.400001525878906,34.939998626708984,35.35499954223633,33.423301696777344,103440800
2017-03-23,35.314998626708984,35.39500045776367,35.15250015258789,35.22999954223633,33.30513381958008,81385200
2017-03-24,35.375,35.435001373291016,35.087501525878906,35.15999984741211,33.23895263671875,89582400
2017-03-27,34.84749984741211,35.30500030517578,34.654998779296875,35.220001220703125,33.295684814453125,94300400
2017-03-28,35.227500915527344,36.0099983215332,35.154998779296875,35.95000076293945,33.98579406738281,133499200
2017-03-29,35.91999816894531,36.122501373291016,35.79750061035156,36.029998779296875,34.06142044067383,116760000
2017-03-30,36.04750061035156,36.125,35.875,35.98249816894531,34.016510009765625,84829200
2017-03-31,35.93000030517578,36.067501068115234,35.752498626708984,35.915000915527344,33.95270919799805,78646800
2017-04-03,35.9275016784668,36.029998779296875,35.76250076293945,35.92499923706055,33.962158203125,79942800
2017-04-04,35.8125,36.22249984741211,35.79249954223633,36.192501068115234,34.21503829956055,79565600
2017-04-05,36.05500030517578,36.3650016784668,35.95249938964844,36.005001068115234,34.03778839111328,110871600
2017-04-06,36.0724983215332,36.130001068115234,35.86249923706055,35.915000915527344,33.95270919799805,84596000
2017-04-07,35.932498931884766,36.04499816894531,35.817501068115234,35.834999084472656,33.8770751953125,66688800
2017-04-10,35.900001525878906,35.970001220703125,35.724998474121094,35.79249954223633,33.83689498901367,75733600
2017-04-11,35.73500061035156,35.837501525878906,35.01499938964844,35.407501220703125,33.47293472290039,121517600
2017-04-12,35.400001525878906,35.537498474121094,35.252498626708984,35.45000076293945,33.51310729980469,81400000
2017-04-13,35.477500915527344,35.595001220703125,35.26250076293945,35.26250076293945,33.33586120605469,71291600
2017-04-17,35.369998931884766,35.470001220703125,35.217498779296875,35.45750045776367,33.520198822021484,66328400
2017-04-18,35.352500915527344,35.5099983215332,35.27750015258789,35.29999923706055,33.37131118774414,58790000
2017-04-19,35.470001220703125,35.5,35.11249923706055,35.16999816894531,33.248409271240234,69313600
2017-04-20,35.30500030517578,35.72999954223633,35.290000915527344,35.61000061035156,33.664371490478516,93278400
2017-04-21,35.61000061035156,35.66999816894531,35.462501525878906,35.567501068115234,33.62419509887695,69283600
2017-04-24,35.875,35.98749923706055,35.79499816894531,35.90999984741211,33.94797897338867,68537200
2017-04-25,35.977500915527344,36.224998474121094,35.967498779296875,36.13249969482422,34.15831756591797,75486000
2017-04-26,36.11750030517578,36.150001525878906,35.845001220703125,35.91999816894531,33.957427978515625,80164800
2017-04-27,35.97999954223633,36.040000915527344,35.82749938964844,35.9474983215332,33.98341369628906,56985200
2017-04-28,36.022499084472656,36.07500076293945,35.817501068115234,35.912498474121094,33.95033264160156,83441600
2017-05-01,36.275001525878906,36.79999923706055,36.2400016784668,36.64500045776367,34.642818450927734,134411600
2017-05-02,36.8849983215332,37.022499084472656,36.709999084472656,36.877498626708984,34.86261749267578,181408800
2017-05-03,36.397499084472656,36.872501373291016,36.067501068115234,36.76499938964844,34.75627136230469,182788000
2017-05-04,36.630001068115234,36.78499984741211,36.45249938964844,36.63249969482422,34.63100051879883,93487600
2017-05-05,36.689998626708984,37.244998931884766,36.689998626708984,37.2400016784668,35.205318450927734,109310800
2017-05-08,37.25749969482422,38.42499923706055,37.25749969482422,38.252498626708984,36.1624870300293,195009600
2017-05-09,38.467498779296875,38.720001220703125,38.36249923706055,38.497501373291016,36.394107818603516,156521600
2017-05-10,38.407501220703125,38.48500061035156,38.02750015258789,38.314998626708984,36.22157287597656,103222800
2017-05-11,38.11249923706055,38.51750183105469,38.07749938964844,38.48749923706055,36.53483200073242,109020400
2017-05-12,38.67499923706055,39.10499954223633,38.66749954223633,39.025001525878906,37.045066833496094,130108000
2017-05-15,39.002498626708984,39.162498474121094,38.76250076293945,38.92499923706055,36.95013427734375,104038800
2017-05-16,38.98500061035156,39.01499938964844,38.68000030517578,38.86750030517578,36.89555358886719,80194000
2017-05-17,38.400001525878906,38.64250183105469,37.4275016784668,37.5625,35.65675735473633,203070800
2017-05-18,37.817501068115234,38.334999084472656,37.782501220703125,38.1349983215332,36.20021438598633,134272800
2017-05-19,38.345001220703125,38.494998931884766,38.157501220703125,38.26499938964844,36.3236198425293,107843200
2017-05-22,38.5,38.64500045776367,38.227500915527344,38.497501373291016,36.54432678222656,91865600
2017-05-23,38.724998474121094,38.724998474121094,38.32749938964844,38.45000076293945,36.499244689941406,79675600
2017-05-24,38.459999084472656,38.54249954223633,38.16749954223633,38.334999084472656,36.390079498291016,76712000
2017-05-25,38.432498931884766,38.587501525878906,38.25749969482422,38.467498779296875,36.51584243774414,76942400
2017-05-26,38.5,38.560001373291016,38.32749938964844,38.40250015258789,36.45414352416992,87710400
2017-05-30,38.35499954223633,38.60749816894531,38.33250045776367,38.41749954223633,36.4683837890625,80507600
2017-05-31,38.49250030517578,38.54249954223633,38.095001220703125,38.189998626708984,36.25242233276367,97804800
2017-06-01,38.29249954223633,38.33250045776367,38.05500030517578,38.29499816894531,36.35210418701172,65616400
2017-06-02,38.39500045776367,38.86249923706055,38.22249984741211,38.86249923706055,36.89080810546875,111082800
2017-06-05,38.584999084472656,38.61249923706055,38.3650016784668,38.48249816894531,36.53008270263672,101326800
2017-06-06,38.474998474121094,38.95249938964844,38.44499969482422,38.61249923706055,36.65349197387695,106499600
2017-06-07,38.755001068115234,38.994998931884766,38.619998931884766,38.842498779296875,36.87181854248047,84278400
2017-06-08,38.8125,38.8849983215332,38.599998474121094,38.747501373291016,36.781639099121094,85003200
2017-06-09,38.79750061035156,38.79750061035156,36.505001068115234,37.244998931884766,35.355369567871094,259530800
2017-06-12,36.435001373291016,36.522499084472656,35.627498626708984,36.35499954223633,34.510520935058594,289229200
2017-06-13,36.790000915527344,36.86249923706055,36.287498474121094,36.647499084472656,34.78818130493164,136661600
2017-06-14,36.875,36.875,35.959999084472656,36.290000915527344,34.44882583618164,126124800
2017-06-15,35.83000183105469,36.119998931884766,35.5525016784668,36.0724983215332,34.24235916137695,128661600
2017-06-16,35.94499969482422,36.125,35.54999923706055,35.567501068115234,33.76298141479492,201444400
2017-06-19,35.915000915527344,36.685001373291016,35.915000915527344,36.584999084472656,34.72885513305664,130165600
2017-06-20,36.717498779296875,36.717498779296875,36.23500061035156,36.252498626708984,34.41322708129883,99600400
2017-06-21,36.380001068115234,36.51750183105469,36.15250015258789,36.467498779296875,34.6173095703125,85063200
2017-06-22,36.442501068115234,36.67499923706055,36.279998779296875,36.407501220703125,34.560367584228516,76425200
2017-06-23,36.282501220703125,36.790000915527344,36.27750015258789,36.56999969482422,34.714622497558594,141757600
2017-06-26,36.79249954223633,37.06999969482422,36.345001220703125,36.45500183105469,34.6054573059082,102769600
2017-06-27,36.252498626708984,36.540000915527344,35.904998779296875,35.932498931884766,34.109458923339844,99047600
2017-06-28,36.122501373291016,36.52750015258789,35.790000915527344,36.45750045776367,34.60783004760742,88329600
2017-06-29,36.1775016784668,36.282501220703125,35.56999969482422,35.91999816894531,34.097591400146484,125997600
2017-06-30,36.11249923706055,36.2400016784668,35.94499969482422,36.005001068115234,34.17828369140625,92096400
2017-07-03,36.220001220703125,36.32500076293945,35.775001525878906,35.875,34.05487823486328,57111200
2017-07-05,35.92250061035156,36.1974983215332,35.68000030517578,36.022499084472656,34.194889068603516,86278400
2017-07-06,35.755001068115234,35.875,35.602500915527344,35.682498931884766,33.87214279174805,96515200
2017-07-07,35.724998474121094,36.1875,35.724998474121094,36.04499816894531,34.21624755859375,76806800
2017-07-10,36.02750015258789,36.48749923706055,35.842498779296875,36.26499938964844,34.42509460449219,84362400
2017-07-11,36.182498931884766,36.462501525878906,36.095001220703125,36.38249969482422,34.53664016723633,79127200
2017-07-12,36.467498779296875,36.54499816894531,36.20500183105469,36.435001373291016,34.58647537231445,99538000
2017-07-13,36.375,37.122501373291016,36.36000061035156,36.942501068115234,35.068214416503906,100797600
2017-07-14,36.99250030517578,37.33250045776367,36.83250045776367,37.2599983215332,35.369606018066406,80528400
2017-07-17,37.20500183105469,37.724998474121094,37.14250183105469,37.38999938964844,35.49301528930664,95174000
2017-07-18,37.29999923706055,37.532501220703125,37.16749954223633,37.52000045776367,35.616416931152344,71475200
2017-07-19,37.619998931884766,37.85499954223633,37.48749923706055,37.755001068115234,35.83949661254883,83692000
2017-07-20,37.875,37.935001373291016,37.54750061035156,37.584999084472656,35.678123474121094,68974800
2017-07-21,37.497501373291016,37.61000061035156,37.220001220703125,37.567501068115234,35.6615104675293,105010400
2017-07-24,37.64500045776367,38.11000061035156,37.474998474121094,38.022499084472656,36.09341812133789,85972800
2017-07-25,37.95000076293945,38.459999084472656,37.95000076293945,38.185001373291016,36.2476921081543,75415600
2017-07-26,38.337501525878906,38.48249816894531,38.26499938964844,38.3650016784668,36.418548583984375,63124000
2017-07-27,38.4375,38.497501373291016,36.82500076293945,37.63999938964844,35.73032760620117,129905200
2017-07-28,37.47249984741211,37.557498931884766,37.29750061035156,37.375,35.47877502441406,68854800
2017-07-31,37.474998474121094,37.58250045776367,37.032501220703125,37.182498931884766,35.296043395996094,79383600
2017-08-01,37.275001525878906,37.55500030517578,37.102500915527344,37.51250076293945,35.60930633544922,141474400
2017-08-02,39.81999969482422,39.9375,39.040000915527344,39.28499984741211,37.2918701171875,279747200
2017-08-03,39.26250076293945,39.3025016784668,38.755001068115234,38.89250183105469,36.91928482055664,108389200
2017-08-04,39.01750183105469,39.349998474121094,38.92250061035156,39.09749984741211,37.113895416259766,82239600
2017-08-07,39.26499938964844,39.72999954223633,39.16749954223633,39.70249938964844,37.68818664550781,87481200
2017-08-08,39.650001525878906,40.45750045776367,39.567501068115234,40.02000045776367,37.98957061767578,144823600
2017-08-09,39.814998626708984,40.317501068115234,39.77750015258789,40.26499938964844,38.2221565246582,104526000
2017-08-10,39.974998474121094,40.0,38.657501220703125,38.83000183105469,37.00471115112305,163217200
2017-08-11,39.150001525878906,39.64250183105469,39.01750183105469,39.369998931884766,37.51931381225586,105028400
2017-08-14,39.83000183105469,40.0525016784668,39.6875,39.962501525878906,38.083961486816406,88490800
2017-08-15,40.165000915527344,40.54999923706055,40.03499984741211,40.400001525878906,38.50090026855469,117862000
2017-08-16,40.48500061035156,40.627498626708984,40.037498474121094,40.23749923706055,38.346038818359375,110686400
2017-08-17,40.130001068115234,40.1775016784668,39.459999084472656,39.46500015258789,37.60986328125,111762400
2017-08-18,39.46500015258789,39.875,39.18000030517578,39.375,37.52408981323242,109712400
2017-08-21,39.375,39.47249984741211,38.77750015258789,39.3025016784668,37.45500183105469,105474000
2017-08-22,39.557498931884766,40.0,39.505001068115234,39.94499969482422,38.067291259765625,86418400
2017-08-23,39.76750183105469,40.11750030517578,39.720001220703125,39.994998931884766,38.11494445800781,77596400
2017-08-24,40.10749816894531,40.185001373291016,39.63750076293945,39.817501068115234,37.94578552246094,79275600
2017-08-25,39.912498474121094,40.13999938964844,39.817501068115234,39.96500015258789,38.08634948730469,101920400
2017-08-28,40.03499984741211,40.5,39.98249816894531,40.36750030517578,38.46993637084961,103864000
2017-08-29,40.025001525878906,40.779998779296875,40.0,40.727500915527344,38.81300354003906,118067600
2017-08-30,40.95000076293945,40.97249984741211,40.65250015258789,40.837501525878906,38.91783142089844,109078400
2017-08-31,40.90999984741211,41.130001068115234,40.869998931884766,41.0,39.072696685791016,107140400
2017-09-01,41.20000076293945,41.23500061035156,40.907501220703125,41.01250076293945,39.08460998535156,66364400
2017-09-05,40.9375,41.0625,40.13999938964844,40.52000045776367,38.615264892578125,117874000
2017-09-06,40.6775016784668,40.747501373291016,40.130001068115234,40.477500915527344,38.574764251708984,86606800
2017-09-07,40.522499084472656,40.560001373291016,40.09000015258789,40.314998626708984,38.419891357421875,87714000
2017-09-08,40.21500015258789,40.287498474121094,39.63249969482422,39.657501220703125,37.79331588745117,114446000
2017-09-11,40.125,40.51250076293945,39.97249984741211,40.375,38.47707748413086,126323200
2017-09-12,40.65250015258789,40.9900016784668,39.692501068115234,40.21500015258789,38.32460403442383,286856000
2017-09-13,39.967498779296875,39.9900016784668,39.477500915527344,39.912498474121094,38.036319732666016,179629600
2017-09-14,39.747501373291016,39.849998474121094,39.522499084472656,39.56999969482422,37.70991897583008,95042800
2017-09-15,39.61750030517578,40.24250030517578,39.5,39.970001220703125,38.091129302978516,196458400
2017-09-18,40.02750015258789,40.125,39.5,39.66749954223633,37.80283737182617,113077600
2017-09-19,39.877498626708984,39.942501068115234,39.61000061035156,39.682498931884766,37.8171272277832,83242400
2017-09-20,39.474998474121094,39.564998626708984,38.45750045776367,39.01750183105469,37.18339920043945,211805600
2017-09-21,38.95000076293945,38.95000076293945,38.1875,38.34749984741211,36.54488754272461,150046800
2017-09-22,37.8849983215332,38.067501068115234,37.63999938964844,37.97249984741211,36.18750762939453,186581600
2017-09-25,37.497501373291016,37.95750045776367,37.290000915527344,37.63750076293945,35.86826705932617,177549200
2017-09-26,37.94499969482422,38.47999954223633,37.92250061035156,38.28499984741211,36.485321044921875,146640000
2017-09-27,38.45000076293945,38.68000030517578,38.3849983215332,38.557498931884766,36.74501419067383,102016800
2017-09-28,38.47249984741211,38.56999969482422,38.17499923706055,38.31999969482422,36.5186767578125,88022000
2017-09-29,38.3025016784668,38.532501220703125,38.0,38.529998779296875,36.718807220458984,105199200
2017-10-02,38.564998626708984,38.61249923706055,38.18000030517578,38.45249938964844,36.64495086669922,74795200
2017-10-03,38.502498626708984,38.772499084472656,38.477500915527344,38.619998931884766,36.80458068847656,64921200
2017-10-04,38.407501220703125,38.46500015258789,38.1150016784668,38.369998931884766,36.566322326660156,80655200
2017-10-05,38.54499816894531,38.86000061035156,38.51250076293945,38.84749984741211,37.021385192871094,85135200
2017-10-06,38.74250030517578,38.872501373291016,38.63999938964844,38.82500076293945,36.99993896484375,69630400
2017-10-09,38.95249938964844,39.182498931884766,38.872501373291016,38.959999084472656,37.12859344482422,65051600
2017-10-10,39.01499938964844,39.5,38.775001525878906,38.974998474121094,37.142887115478516,62468000
2017-10-11,38.99250030517578,39.244998931884766,38.9375,39.13750076293945,37.297752380371094,67622400
2017-10-12,39.087501525878906,39.342498779296875,38.932498931884766,39.0,37.16671371459961,64500400
2017-10-13,39.182498931884766,39.31999969482422,39.102500915527344,39.247501373291016,37.40257263183594,65576800
2017-10-16,39.474998474121094,40.0,39.412498474121094,39.970001220703125,38.091129302978516,96486000
2017-10-17,39.94499969482422,40.217498779296875,39.807498931884766,40.11750030517578,38.23168182373047,75989200
2017-10-18,40.10499954223633,40.1775016784668,39.900001525878906,39.939998626708984,38.062530517578125,65496800
2017-10-19,39.1875,39.27000045776367,38.755001068115234,38.994998931884766,37.161949157714844,170336800
2017-10-20,39.15250015258789,39.4375,38.9900016784668,39.0625,37.22628402709961,95896400
2017-10-23,39.22249984741211,39.42250061035156,38.875,39.04249954223633,37.20721435546875,87937200
2017-10-24,39.0724983215332,39.35499954223633,39.04999923706055,39.275001525878906,37.42878341674805,71028800
2017-10-25,39.227500915527344,39.38750076293945,38.817501068115234,39.102500915527344,37.26439666748047,84828400
2017-10-26,39.307498931884766,39.45750045776367,39.19499969482422,39.352500915527344,37.502647399902344,68002000
2017-10-27,39.8224983215332,40.900001525878906,39.67499923706055,40.76250076293945,38.84636306762695,177816800
2017-10-30,40.97249984741211,42.01750183105469,40.93000030517578,41.68000030517578,39.72072982788086,178803200
2017-10-31,41.974998474121094,42.412498474121094,41.73500061035156,42.2599983215332,40.27346420288086,144187200
2017-11-01,42.467498779296875,42.48500061035156,41.40250015258789,41.72249984741211,39.7612419128418,134551200
2017-11-02,41.650001525878906,42.125,41.31999969482422,42.02750015258789,40.05189514160156,165573600
2017-11-03,43.5,43.564998626708984,42.779998779296875,43.125,41.09780502319336,237594400
2017-11-06,43.092498779296875,43.747501373291016,42.93000030517578,43.5625,41.514739990234375,140105200
2017-11-07,43.477500915527344,43.8125,43.400001525878906,43.70249938964844,41.64815902709961,97446000
2017-11-08,43.665000915527344,44.060001373291016,43.58250045776367,44.060001373291016,41.988853454589844,97638000
2017-11-09,43.77750015258789,44.025001525878906,43.28499984741211,43.970001220703125,41.90308380126953,117930400
2017-11-10,43.77750015258789,43.845001220703125,43.567501068115234,43.66749954223633,41.76439666748047,100582000
2017-11-13,43.375,43.625,43.349998474121094,43.49250030517578,41.59703063964844,67928400
2017-11-14,43.2599983215332,43.369998931884766,42.79499816894531,42.834999084472656,40.96819305419922,99130000
2017-11-15,42.49250030517578,42.58000183105469,42.095001220703125,42.27000045776367,40.42781066894531,116632400
2017-11-16,42.79499816894531,42.967498779296875,42.57500076293945,42.775001525878906,40.910804748535156,94550000
2017-11-17,42.7599983215332,42.84749984741211,42.40999984741211,42.537498474121094,40.683650970458984,87598000
2017-11-20,42.5724983215332,42.63999938964844,42.38999938964844,42.494998931884766,40.643001556396484,65049600
2017-11-21,42.69499969482422,43.42499923706055,42.69499969482422,43.28499984741211,41.39857864379883,100525200
2017-11-22,43.34000015258789,43.75,43.26250076293945,43.7400016784668,41.83374786376953,102355600
2017-11-24,43.775001525878906,43.875,43.662498474121094,43.74250030517578,41.83613586425781,56106800
2017-11-27,43.76250076293945,43.77000045776367,43.334999084472656,43.522499084472656,41.62572479248047,82867200
2017-11-28,43.57500076293945,43.717498779296875,42.96500015258789,43.26750183105469,41.381839752197266,105715200
2017-11-29,43.157501220703125,43.22999954223633,41.790000915527344,42.369998931884766,40.5234489440918,166665600
2017-11-30,42.60749816894531,43.03499984741211,42.11000061035156,42.962501525878906,41.09012985229492,166108800
2017-12-01,42.48749923706055,42.91749954223633,42.125,42.76250076293945,40.89883804321289,159037200
2017-12-04,43.119998931884766,43.154998779296875,42.407501220703125,42.45000076293945,40.5999641418457,130169600
2017-12-05,42.26499938964844,42.880001068115234,42.099998474121094,42.40999984741211,40.56170654296875,109400800
2017-12-06,41.875,42.54999923706055,41.6150016784668,42.252498626708984,40.41107177734375,114240000
2017-12-07,42.25749969482422,42.61000061035156,42.227500915527344,42.33000183105469,40.48520278930664,102693200
2017-12-08,42.622501373291016,42.75,42.20500183105469,42.342498779296875,40.49714660644531,93420800
2017-12-11,42.29999923706055,43.22249984741211,42.1974983215332,43.16749954223633,41.28620147705078,141095200
2017-12-12,43.037498474121094,43.09749984741211,42.8650016784668,42.92499923706055,41.054264068603516,77636800
2017-12-13,43.125,43.3849983215332,43.0,43.067501068115234,41.190547943115234,95273600
2017-12-14,43.099998474121094,43.282501220703125,42.912498474121094,43.05500030517578,41.1786003112793,81906000
2017-12-15,43.407501220703125,43.54249954223633,43.1150016784668,43.49250030517578,41.59703063964844,160677200
2017-12-18,43.720001220703125,44.29999923706055,43.71500015258789,44.10499954223633,42.18283462524414,117684400
2017-12-19,43.75749969482422,43.84749984741211,43.522499084472656,43.6349983215332,41.73332977294922,109745600
2017-12-20,43.717498779296875,43.85499954223633,43.3125,43.587501525878906,41.68789291381836,93902400
2017-12-21,43.54249954223633,44.005001068115234,43.525001525878906,43.752498626708984,41.845699310302734,83799600
2017-12-22,43.66999816894531,43.85499954223633,43.625,43.752498626708984,41.845699310302734,65397600
2017-12-26,42.70000076293945,42.86750030517578,42.41999816894531,42.64250183105469,40.784080505371094,132742000
2017-12-27,42.525001525878906,42.69499969482422,42.4275016784668,42.650001525878906,40.79125213623047,85992800
2017-12-28,42.75,42.962501525878906,42.619998931884766,42.77000045776367,40.90602493286133,65920800
2017-12-29,42.630001068115234,42.647499084472656,42.30500030517578,42.307498931884766,40.46367645263672,103999600
